Estado,Año,Codigo,Concepto,Aprobado,Devengado,Observaciones
Ciudad de Mexico,2018,EAG,Ingresos por Ventas de Bienes y Servicios,0,0,x
Ciudad de Mexico,2018,EAH,Participaciones,83199164563,85302228605,x
Ciudad de Mexico,2018,EAH1,Fondo General de Participaciones,62760489211,64081849230,x
Ciudad de Mexico,2018,EAH2,Fondo de Fomento Municipal,3623994074,3808952172,x
Ciudad de Mexico,2018,EAH3,Fondo de Fiscalización y Recaudación,3385910300,3368724674,x
Ciudad de Mexico,2018,EAH4,Fondo de Compensación,0,0,x
Ciudad de Mexico,2018,EAH5,Fondo de Extracción de hidrocarburos,0,0,x
Ciudad de Mexico,2018,EAH6,Impuesto Especial Sobre Producción y Servicios,2850868242,3009018821,x
Ciudad de Mexico,2018,EAH7,0.136% de la Recaudación Federal Participable,0,0,x
Ciudad de Mexico,2018,EAH8,3.17% Sobre Extracción de Petroleo,0,0,x
Ciudad de Mexico,2018,EAH9,Gasolinas y Diésel,1406833339,1318630539,x
Ciudad de Mexico,2018,EAH10,Fondo de Impuesto Sobre la Renta,9171069397,9714788906,x
Ciudad de Mexico,2018,EAH11,Fondo de Estabilización de los Ingresos de las Entidades Federativas,0,264263,x
Ciudad de Mexico,2018,EAI,Incentivos Derivados de la Colaboración Fiscal,7430996537,7879256969,x
Ciudad de Mexico,2018,EAI1,Tenencia o Uso de Vehículos,0,1623778,x
Ciudad de Mexico,2018,EAI2,Fondo de Compensación ISAN,570611873,570611873,x
Ciudad de Mexico,2018,EAI3,Impuesto Sobre Automóviles Nuevos,1946958104,2130332276,x
Ciudad de Mexico,2018,EAI4,Fondo de Compensación de Repecos-Intermedios,125903684,140352814,x
Ciudad de Mexico,2018,EAI5,Otros Incentivos Económicos,4787522876,5036336228,x
Ciudad de Mexico,2018,EAJ,Transferencias,0,0,x
Ciudad de Mexico,2018,EAK,Convenios,0,0,x
Ciudad de Mexico,2018,EAK1,Otros Convenios y Subsidios,0,0,x
Ciudad de Mexico,2018,EAL,Otros Ingresos de Libre Disposición ,0,11863622508,x
Ciudad de Mexico,2018,EAL1,Participaciones en Ingresos Locales,0,0,x
Ciudad de Mexico,2018,EAL2,Otros Ingresos en Libre Disposición,0,11863622508,x
Ciudad de Mexico,2018,EATILD,TOTAL DE INGRESOS DE LIBRE DISPOSICIÓN,1.82516E+11,1.99957E+11,x
Ciudad de Mexico,2018,EAM,Aportaciones,14540118848,15015839535,x
Ciudad de Mexico,2018,EAM1,Fondo de Aportaciones para la Nómina Educativa y gasto operativo,0,0,x
Ciudad de Mexico,2018,EAM2,Fondo de Aportaciones para los servicios de Salud,4326885752,4372938006,x
Ciudad de Mexico,2018,EAM3,Fondo de Aportaciones para la infraestructura Social,1018021184,1035611308,x
Ciudad de Mexico,2018,EAM4,Fondo de Aportaciones para el Fortalecimiento de los Municipios y de las Demarcaciones Territoriales del Distrito Federal,6123598987,6208594397,x
Ciudad de Mexico,2018,EAM5,Fondo de Aportaciones Múltiples,595252719,815137153,x
Ciudad de Mexico,2018,EAM6,Fondo de Aportaciones para la Educación Tecnológica y de adultos,0,0,x
Ciudad de Mexico,2018,EAM7,Fondo de Aportaciones para la Seguridad Pública de los Estados y del Distrito Federal,432000000,479375219,x
Ciudad de Mexico,2018,EAM8,Fondo de Aportaciones para el Fortalecimiento de las Entidades Federativas,2044360206,2104183452,x
Ciudad de Mexico,2018,EAN,Convenios,8313707997,15320291869,x
Ciudad de Mexico,2018,EAN1,Convenios de Protección Social en Salud,0,3284933341,x
Ciudad de Mexico,2018,EAN2,Convenios de Descentralización,0,0,x
Ciudad de Mexico,2018,EAN3,Convenios de Reasignación,0,6270499212,x
Ciudad de Mexico,2018,EAN4,Otros Convenios y Subsidios,8313707997,5764859316,x
Ciudad de Mexico,2018,EAO,Fondos Distintos de Aportaciones ,0,0,x
Ciudad de Mexico,2018,EAO1,Fondo para Entidades Federativas y Municipios Productores de Hidrocarburos,0,0,x
Ciudad de Mexico,2018,EAO2,Fondo Minero,0,0,x
Ciudad de Mexico,2018,EAP,"Transferencias, Subsidios y Subvenciones, y Pensiones y Jubilaciones",0,0,x
Ciudad de Mexico,2018,EAQ,Otras Transferencias Federales Etiquetadas,0,0,x
Ciudad de Mexico,2018,EATTFE,TOTAL DE TRANSFERENCIAS FEDERALES ETIQUETADAS,22853826845,30336131404,x
Ciudad de Mexico,2018,EAR,INGRESOS DERIVADOS DE FINANCIAMIENTOS,5500000000,3857115949,x
Ciudad de Mexico,2018,EAR1,Ingresos Derivados de Financiamientos,5500000000,3857115949,x
Ciudad de Mexico,2018,EATOTAL,TOTAL DE LOS INGRESOS,2.1087E+11,2.3415E+11,x
Coahuila,2018,EAA,Impuestos,2757389896,2540123806,x
Coahuila,2018,EAB,Cuotas y Aportaciones de Seguridad Social,0,0,x
Coahuila,2018,EAC,Contribuciones de Mejoras,510065278,668946902,x
Coahuila,2018,EAD,Derechos,2354520159,2882451400,x
Coahuila,2018,EAE,Productos,57578524,188116345,x
Coahuila,2018,EAF,Aprovechamientos,388049634,352807266,x
Coahuila,2018,EAG,Ingresos por Ventas de Bienes y Servicios,0,0,x
Coahuila,2018,EAH,Participaciones,17390085646,18965677157,x
Coahuila,2018,EAH1,Fondo General de Participaciones,13724059000,14462069157,x
Coahuila,2018,EAH2,Fondo de Fomento Municipal,558698906,575332800,x
Coahuila,2018,EAH3,Fondo de Fiscalización y Recaudación,704533807,1126500722,x
Coahuila,2018,EAH4,Fondo de Compensación,0,0,x
Coahuila,2018,EAH5,Fondo de Extracción de hidrocarburos,9329577,10588084,x
Coahuila,2018,EAH6,Impuesto Especial Sobre Producción y Servicios,418170210,362972778,x
Coahuila,2018,EAH7,0.136% de la Recaudación Federal Participable,0,0,x
Coahuila,2018,EAH8,3.17% Sobre Extracción de Petroleo,0,0,x
Coahuila,2018,EAH9,Gasolinas y Diésel,708544159,667667697,x
Coahuila,2018,EAH10,Fondo de Impuesto Sobre la Renta,1266749987,1760545919,x
Coahuila,2018,EAH11,Fondo de Estabilización de los Ingresos de las Entidades Federativas,0,0,x
Coahuila,2018,EAI,Incentivos Derivados de la Colaboración Fiscal,362979696,423219593,x
Coahuila,2018,EAI1,Tenencia o Uso de Vehículos,0,1474726,x
Coahuila,2018,EAI2,Fondo de Compensación ISAN,81383728,81383728,x
Coahuila,2018,EAI3,Impuesto Sobre Automóviles Nuevos,252803585,340361139,x
Coahuila,2018,EAI4,Fondo de Compensación de Repecos-Intermedios,28792383,0,x
Coahuila,2018,EAI5,Otros Incentivos Económicos,0,0,x
Coahuila,2018,EAJ,Transferencias,0,0,x
Coahuila,2018,EAK,Convenios,1815695,8803237,x
Coahuila,2018,EAK1,Otros Convenios y Subsidios,1815695,8803237,x
Coahuila,2018,EAL,Otros Ingresos de Libre Disposición ,0,0,x
Coahuila,2018,EAL1,Participaciones en Ingresos Locales,0,0,x
Coahuila,2018,EAL2,Otros Ingresos en Libre Disposición,0,0,x
Coahuila,2018,EATILD,TOTAL DE INGRESOS DE LIBRE DISPOSICIÓN,23822484528,26030145706,x
Coahuila,2018,EAM,Aportaciones,16145266190,16486169107,x
Coahuila,2018,EAM1,Fondo de Aportaciones para la Nómina Educativa y gasto operativo,10175923382,10341222947,x
Coahuila,2018,EAM2,Fondo de Aportaciones para los servicios de Salud,1900502359,1935723415,x
Coahuila,2018,EAM3,Fondo de Aportaciones para la infraestructura Social,634106706,672481705,x
Coahuila,2018,EAM4,Fondo de Aportaciones para el Fortalecimiento de los Municipios y de las Demarcaciones Territoriales del Distrito Federal,1784817692,1799102915,x
Coahuila,2018,EAM5,Fondo de Aportaciones Múltiples,457418204,531712211,x
Coahuila,2018,EAM6,Fondo de Aportaciones para la Educación Tecnológica y de adultos,262522982,267731661,x
Coahuila,2018,EAM7,Fondo de Aportaciones para la Seguridad Pública de los Estados y del Distrito Federal,196443892,212421328,x
Coahuila,2018,EAM8,Fondo de Aportaciones para el Fortalecimiento de las Entidades Federativas,733530973,725772925,x
Coahuila,2018,EAN,Convenios,6680296687,9971828991,x
Coahuila,2018,EAN1,Convenios de Protección Social en Salud,1191030307,1044377334,x
Coahuila,2018,EAN2,Convenios de Descentralización,2590082717,3305425093,x
Coahuila,2018,EAN3,Convenios de Reasignación,2582649996,5155981084,x
Coahuila,2018,EAN4,Otros Convenios y Subsidios,316533667,466045480,x
Coahuila,2018,EAO,Fondos Distintos de Aportaciones ,629049000,682203216,x
Coahuila,2018,EAO1,Fondo para Entidades Federativas y Municipios Productores de Hidrocarburos,629049000,682203216,x
Coahuila,2018,EAO2,Fondo Minero,0,0,x
Coahuila,2018,EAP,"Transferencias, Subsidios y Subvenciones, y Pensiones y Jubilaciones",424455000,206370783,x
Coahuila,2018,EAQ,Otras Transferencias Federales Etiquetadas,0,0,x
Coahuila,2018,EATTFE,TOTAL DE TRANSFERENCIAS FEDERALES ETIQUETADAS,23879066877,27346572097,x
Coahuila,2018,EAR,INGRESOS DERIVADOS DE FINANCIAMIENTOS,0,550000000,x
Coahuila,2018,EAR1,Ingresos Derivados de Financiamientos,0,550000000,x
Coahuila,2018,EATOTAL,TOTAL DE LOS INGRESOS,47701551405,53926717803,x
Colima,2018,EAA,Impuestos,758896514,770769144,x
Colima,2018,EAB,Cuotas y Aportaciones de Seguridad Social,0,0,x
Colima,2018,EAC,Contribuciones de Mejoras,0,0,x
Colima,2018,EAD,Derechos,425648178,372114121.9,x
Colima,2018,EAE,Productos,28895159,29494934.58,x
Colima,2018,EAF,Aprovechamientos,26418065,362135337.6,x
Colima,2018,EAG,Ingresos por Ventas de Bienes y Servicios,0,0,x
Colima,2018,EAH,Participaciones,4883582924,5510410820,x
Colima,2018,EAH1,Fondo General de Participaciones,3690509631,4287086825,x
Colima,2018,EAH2,Fondo de Fomento Municipal,309290133,314254017,x
Colima,2018,EAH3,Fondo de Fiscalización y Recaudación,176757060,195126987,x
Colima,2018,EAH4,Fondo de Compensación,0,0,x
Colima,2018,EAH5,Fondo de Extracción de hidrocarburos,0,0,x
Colima,2018,EAH6,Impuesto Especial Sobre Producción y Servicios,74049338,92825940,x
Colima,2018,EAH7,0.136% de la Recaudación Federal Participable,0,0,x
Colima,2018,EAH8,3.17% Sobre Extracción de Petroleo,0,0,x
Colima,2018,EAH9,Gasolinas y Diésel,199191079,224613030,x
Colima,2018,EAH10,Fondo de Impuesto Sobre la Renta,433785683,396504021,x
Colima,2018,EAH11,Fondo de Estabilización de los Ingresos de las Entidades Federativas,0,0,x
Colima,2018,EAI,Incentivos Derivados de la Colaboración Fiscal,378220825,476030907.7,x
Colima,2018,EAI1,Tenencia o Uso de Vehículos,10450,79410,x
Colima,2018,EAI2,Fondo de Compensación ISAN,14867176,14867176,x
Colima,2018,EAI3,Impuesto Sobre Automóviles Nuevos,60315500,75512602,x
Colima,2018,EAI4,Fondo de Compensación de Repecos-Intermedios,0,2453982,x
Colima,2018,EAI5,Otros Incentivos Económicos,303027699,383117737.7,x
Colima,2018,EAJ,Transferencias,0,0,x
Colima,2018,EAK,Convenios,568000000,940037673.1,x
Colima,2018,EAK1,Otros Convenios y Subsidios,568000000,940037673.1,x
Colima,2018,EAL,Otros Ingresos de Libre Disposición ,0,0,x
Colima,2018,EAL1,Participaciones en Ingresos Locales,0,0,x
Colima,2018,EAL2,Otros Ingresos en Libre Disposición,0,0,x
Colima,2018,EATILD,TOTAL DE INGRESOS DE LIBRE DISPOSICIÓN,7069661665,8460992939,x
Colima,2018,EAM,Aportaciones,5767342008,5957199309,x
Colima,2018,EAM1,Fondo de Aportaciones para la Nómina Educativa y gasto operativo,3137494087,3259641591,x
Colima,2018,EAM2,Fondo de Aportaciones para los servicios de Salud,1312524400,1362525730,x
Colima,2018,EAM3,Fondo de Aportaciones para la infraestructura Social,236177549,223160758,x
Colima,2018,EAM4,Fondo de Aportaciones para el Fortalecimiento de los Municipios y de las Demarcaciones Territoriales del Distrito Federal,440247904,444310554,x
Colima,2018,EAM5,Fondo de Aportaciones Múltiples,186440979,203495014,x
Colima,2018,EAM6,Fondo de Aportaciones para la Educación Tecnológica y de adultos,74638245,76587416.11,x
Colima,2018,EAM7,Fondo de Aportaciones para la Seguridad Pública de los Estados y del Distrito Federal,130230430,136741951,x
Colima,2018,EAM8,Fondo de Aportaciones para el Fortalecimiento de las Entidades Federativas,249588414,250736294,x
Colima,2018,EAN,Convenios,2305457482,1349382766,x
Colima,2018,EAN1,Convenios de Protección Social en Salud,230692876,197648524.4,x
Colima,2018,EAN2,Convenios de Descentralización,0,0,x
Colima,2018,EAN3,Convenios de Reasignación,884964493,183058775.3,x
Colima,2018,EAN4,Otros Convenios y Subsidios,1189800113,968675465.8,x
Colima,2018,EAO,Fondos Distintos de Aportaciones ,10000000,13994896,x
Colima,2018,EAO1,Fondo para Entidades Federativas y Municipios Productores de Hidrocarburos,0,0,x
Colima,2018,EAO2,Fondo Minero,10000000,13994896,x
Colima,2018,EAP,"Transferencias, Subsidios y Subvenciones, y Pensiones y Jubilaciones",1575627653,1566156153,x
Colima,2018,EAQ,Otras Transferencias Federales Etiquetadas,2282192,123165022.8,x
Colima,2018,EATTFE,TOTAL DE TRANSFERENCIAS FEDERALES ETIQUETADAS,9660709335,9009898146,x
Colima,2018,EAR,INGRESOS DERIVADOS DE FINANCIAMIENTOS,0,1550000000,x
Colima,2018,EAR1,Ingresos Derivados de Financiamientos,0,1550000000,x
Colima,2018,EATOTAL,TOTAL DE LOS INGRESOS,16730371000,19020891085,x
Durango,2018,EAA,Impuestos,1549843251,1638704211,x
Durango,2018,EAB,Cuotas y Aportaciones de Seguridad Social,0,0,x
Durango,2018,EAC,Contribuciones de Mejoras,0,0,x
Durango,2018,EAD,Derechos,906176773,781361298.9,x
Durango,2018,EAE,Productos,43810156,101891888.2,x
Durango,2018,EAF,Aprovechamientos,106558764,163471536.9,x
Durango,2018,EAG,Ingresos por Ventas de Bienes y Servicios,56000000,0,x
Durango,2018,EAH,Participaciones,10245057237,11054016352,x
Durango,2018,EAH1,Fondo General de Participaciones,7762998198,8315544228,x
Durango,2018,EAH2,Fondo de Fomento Municipal,678731667,700845842,x
Durango,2018,EAH3,Fondo de Fiscalización y Recaudación,484630733,468955744,x
Durango,2018,EAH4,Fondo de Compensación,0,0,x
Durango,2018,EAH5,Fondo de Extracción de hidrocarburos,0,0,x
Durango,2018,EAH6,Impuesto Especial Sobre Producción y Servicios,188300079,205637361,x
Durango,2018,EAH7,0.136% de la Recaudación Federal Participable,0,0,x
Durango,2018,EAH8,3.17% Sobre Extracción de Petroleo,0,0,x
Durango,2018,EAH9,Gasolinas y Diésel,346552426,350630509,x
Durango,2018,EAH10,Fondo de Impuesto Sobre la Renta,783844134,1012402668,x
Durango,2018,EAH11,Fondo de Estabilización de los Ingresos de las Entidades Federativas,0,0,x
Durango,2018,EAI,Incentivos Derivados de la Colaboración Fiscal,327319752,416354323.1,x
Durango,2018,EAI1,Tenencia o Uso de Vehículos,149183,9429.54,x
Durango,2018,EAI2,Fondo de Compensación ISAN,18956023,18956023,x
Durango,2018,EAI3,Impuesto Sobre Automóviles Nuevos,119938900,173218178.3,x
Durango,2018,EAI4,Fondo de Compensación de Repecos-Intermedios,15000000,23532348,x
Durango,2018,EAI5,Otros Incentivos Económicos,173275646,200638344.2,x
Durango,2018,EAJ,Transferencias,0,0,x
Durango,2018,EAK,Convenios,0,0,x
Durango,2018,EAK1,Otros Convenios y Subsidios,0,0,x
Durango,2018,EAL,Otros Ingresos de Libre Disposición ,0,0,x
Durango,2018,EAL1,Participaciones en Ingresos Locales,0,0,x
Durango,2018,EAL2,Otros Ingresos en Libre Disposición,0,0,x
Durango,2018,EATILD,TOTAL DE INGRESOS DE LIBRE DISPOSICIÓN,13234765933,14155799610,x
Durango,2018,EAM,Aportaciones,13224146502,13275807836,x
Durango,2018,EAM1,Fondo de Aportaciones para la Nómina Educativa y gasto operativo,7582049506,7587470035,x
Durango,2018,EAM2,Fondo de Aportaciones para los servicios de Salud,2160125581,2196284825,x
Durango,2018,EAM3,Fondo de Aportaciones para la infraestructura Social,1035074085,1013538430,x
Durango,2018,EAM4,Fondo de Aportaciones para el Fortalecimiento de los Municipios y de las Demarcaciones Territoriales del Distrito Federal,1060188348,1068176275,x
Durango,2018,EAM5,Fondo de Aportaciones Múltiples,456749918,486682415,x
Durango,2018,EAM6,Fondo de Aportaciones para la Educación Tecnológica y de adultos,101760379,104298866.3,x
Durango,2018,EAM7,Fondo de Aportaciones para la Seguridad Pública de los Estados y del Distrito Federal,184284945,175070698,x
Durango,2018,EAM8,Fondo de Aportaciones para el Fortalecimiento de las Entidades Federativas,643913740,644286291,x
Durango,2018,EAN,Convenios,4137077379,7444021663,x
Durango,2018,EAN1,Convenios de Protección Social en Salud,0,0,x
Durango,2018,EAN2,Convenios de Descentralización,2261758752,4970315977,x
Durango,2018,EAN3,Convenios de Reasignación,1566170158,0,x
Durango,2018,EAN4,Otros Convenios y Subsidios,309148469,2473705686,x
Durango,2018,EAO,Fondos Distintos de Aportaciones ,0,0,x
Durango,2018,EAO1,Fondo para Entidades Federativas y Municipios Productores de Hidrocarburos,0,0,x
Durango,2018,EAO2,Fondo Minero,0,0,x
Durango,2018,EAP,"Transferencias, Subsidios y Subvenciones, y Pensiones y Jubilaciones",0,0,x
Durango,2018,EAQ,Otras Transferencias Federales Etiquetadas,6986618,16334956.29,x
Durango,2018,EATTFE,TOTAL DE TRANSFERENCIAS FEDERALES ETIQUETADAS,17368210499,20736164455,x
Durango,2018,EAR,INGRESOS DERIVADOS DE FINANCIAMIENTOS,0,0,x
Durango,2018,EAR1,Ingresos Derivados de Financiamientos,0,0,x
Durango,2018,EATOTAL,TOTAL DE LOS INGRESOS,30602976432,34891964065,x
Estado de Mexico,2018,EAA,Impuestos,19920975300,19572238900,x
Estado de Mexico,2018,EAB,Cuotas y Aportaciones de Seguridad Social,0,0,x
Estado de Mexico,2018,EAC,Contribuciones de Mejoras,597997600,458278400,x
Estado de Mexico,2018,EAD,Derechos,5418672700,5606144700,x
Estado de Mexico,2018,EAE,Productos,15085600,12368200,x
Estado de Mexico,2018,EAF,Aprovechamientos,5662526400,3142834400,x
Estado de Mexico,2018,EAG,Ingresos por Ventas de Bienes y Servicios,0,0,x
Estado de Mexico,2018,EAH,Participaciones,1.00121E+11,1.08068E+11,x
Estado de Mexico,2018,EAH1,Fondo General de Participaciones,81385378000,88135923000,x
Estado de Mexico,2018,EAH2,Fondo de Fomento Municipal,2706844000,2783322600,x
Estado de Mexico,2018,EAH3,Fondo de Fiscalización y Recaudación,3978746300,4187875200,x
Estado de Mexico,2018,EAH4,Fondo de Compensación,430584100,423550300,x
Estado de Mexico,2018,EAH5,Fondo de Extracción de hidrocarburos,0,0,x
Estado de Mexico,2018,EAH6,Impuesto Especial Sobre Producción y Servicios,1210070900,1335639700,x
Estado de Mexico,2018,EAH7,0.136% de la Recaudación Federal Participable,0,0,x
Estado de Mexico,2018,EAH8,3.17% Sobre Extracción de Petroleo,0,0,x
Estado de Mexico,2018,EAH9,Gasolinas y Diésel,0,0,x
Estado de Mexico,2018,EAH10,Fondo de Impuesto Sobre la Renta,10409411500,11201787700,x
Estado de Mexico,2018,EAH11,Fondo de Estabilización de los Ingresos de las Entidades Federativas,0,0,x
Estado de Mexico,2018,EAI,Incentivos Derivados de la Colaboración Fiscal,6226712600,8378793200,x
Estado de Mexico,2018,EAI1,Tenencia o Uso de Vehículos,128900,103800,x
Estado de Mexico,2018,EAI2,Fondo de Compensación ISAN,268928800,269493100,x
Estado de Mexico,2018,EAI3,Impuesto Sobre Automóviles Nuevos,1258676900,1321808300,x
Estado de Mexico,2018,EAI4,Fondo de Compensación de Repecos-Intermedios,0,111904500,x
Estado de Mexico,2018,EAI5,Otros Incentivos Económicos,4698978000,6675483500,x
Estado de Mexico,2018,EAJ,Transferencias,0,0,x
Estado de Mexico,2018,EAK,Convenios,5000000000,5759951400,x
Estado de Mexico,2018,EAK1,Otros Convenios y Subsidios,5000000000,5759951400,x
