Estado,Año,Código,Concepto,Aprobado,Devengado,
Chihuahua,2018,EAM7,Fondo de Aportaciones para la Seguridad Pública de los Estados y del Distrito Federal,217541656.00,219862294.00,
Chihuahua,2018,EAM8,Fondo de Aportaciones para el Fortalecimiento de las Entidades Federativas,1321255556.00,1255781825.00,
Chihuahua,2018,EAN,Convenios,6937114653.00,8208114909.00,
Chihuahua,2018,EAN1,Convenios de Protección Social en Salud,1202989334.00,1068481118.00,
Chihuahua,2018,EAN2,Convenios de Descentralización,0.00,0.00,
Chihuahua,2018,EAN3,Convenios de Reasignación,0.00,0.00,
Chihuahua,2018,EAN4,Otros Convenios y Subsidios,5734125319.00,7139633791.00,
Chihuahua,2018,EAO,Fondos Distintos de Aportaciones ,101000000.00,129924190.00,
Chihuahua,2018,EAO1,Fondo para Entidades Federativas y Municipios Productores de Hidrocarburos,0.00,0.00,
Chihuahua,2018,EAO2,Fondo Minero,101000000.00,129924190.00,
Chihuahua,2018,EAP,"Transferencias, Subsidios y Subvenciones, y Pensiones y Jubilaciones",0.00,0.00,
Chihuahua,2018,EAQ,Otras Transferencias Federales Etiquetadas,0.00,0.00,
Chihuahua,2018,EATTFE,TOTAL DE TRANSFERENCIAS FEDERALES ETIQUETADAS,27409778323.00,28885943824.00,
Chihuahua,2018,EAR,INGRESOS DERIVADOS DE FINANCIAMIENTOS,0.00,2770000000.00,
Chihuahua,2018,EAR1,Ingresos Derivados de Financiamientos,0.00,2770000000.00,
Chihuahua,2018,EATOTAL,TOTAL DE LOS INGRESOS,64110488360.00,69835447121.00,
Ciudad de Mexico,2018,EAA,Impuestos,57940607232.00,58171823197.00,
Ciudad de Mexico,2018,EAB,Cuotas y Aportaciones de Seguridad Social,0.00,0.00,
Ciudad de Mexico,2018,EAC,Contribuciones de Mejoras,0.00,0.00,
Ciudad de Mexico,2018,EAD,Derechos,14003619307.00,13909263171.00,
Ciudad de Mexico,2018,EAE,Productos,13292085421.00,17288403478.00,
Ciudad de Mexico,2018,EAF,Aprovechamientos,6649701893.00,5542364134.00,
Ciudad de Mexico,2018,EAG,Ingresos por Ventas de Bienes y Servicios,0.00,0.00,
Ciudad de Mexico,2018,EAH,Participaciones,83199164563.00,85302228605.00,
Ciudad de Mexico,2018,EAH1,Fondo General de Participaciones,62760489211.00,64081849230.00,
Ciudad de Mexico,2018,EAH2,Fondo de Fomento Municipal,3623994074.00,3808952172.00,
Ciudad de Mexico,2018,EAH3,Fondo de Fiscalización y Recaudación,3385910300.00,3368724674.00,
Ciudad de Mexico,2018,EAH4,Fondo de Compensación,0.00,0.00,
Ciudad de Mexico,2018,EAH5,Fondo de Extracción de hidrocarburos,0.00,0.00,
Ciudad de Mexico,2018,EAH6,Impuesto Especial Sobre Producción y Servicios,2850868242.00,3009018821.00,
Ciudad de Mexico,2018,EAH7,0.136% de la Recaudación Federal Participable,0.00,0.00,
Ciudad de Mexico,2018,EAH8,3.17% Sobre Extracción de Petroleo,0.00,0.00,
Ciudad de Mexico,2018,EAH9,Gasolinas y Diésel,1406833339.00,1318630539.00,
Ciudad de Mexico,2018,EAH10,Fondo de Impuesto Sobre la Renta,9171069397.00,9714788906.00,
Ciudad de Mexico,2018,EAH11,Fondo de Estabilización de los Ingresos de las Entidades Federativas,0.00,264263.00,
Ciudad de Mexico,2018,EAI,Incentivos Derivados de la Colaboración Fiscal,7430996537.00,7879256969.00,
Ciudad de Mexico,2018,EAI1,Tenencia o Uso de Vehículos,0.00,1623778.00,
Ciudad de Mexico,2018,EAI2,Fondo de Compensación ISAN,570611873.00,570611873.00,
Ciudad de Mexico,2018,EAI3,Impuesto Sobre Automóviles Nuevos,1946958104.00,2130332276.00,
Ciudad de Mexico,2018,EAI4,Fondo de Compensación de Repecos-Intermedios,125903684.00,140352814.00,
Ciudad de Mexico,2018,EAI5,Otros Incentivos Económicos,4787522876.00,5036336228.00,
Ciudad de Mexico,2018,EAJ,Transferencias,0.00,0.00,
Ciudad de Mexico,2018,EAK,Convenios,0.00,0.00,
Ciudad de Mexico,2018,EAK1,Otros Convenios y Subsidios,0.00,0.00,
Ciudad de Mexico,2018,EAL,Otros Ingresos de Libre Disposición ,0.00,11863622508.00,
Ciudad de Mexico,2018,EAL1,Participaciones en Ingresos Locales,0.00,0.00,
Ciudad de Mexico,2018,EAL2,Otros Ingresos en Libre Disposición,0.00,11863622508.00,
Ciudad de Mexico,2018,EATILD,TOTAL DE INGRESOS DE LIBRE DISPOSICIÓN,182516174953.00,199956962062.00,
Ciudad de Mexico,2018,EAM,Aportaciones,14540118848.00,15015839535.00,
Ciudad de Mexico,2018,EAM1,Fondo de Aportaciones para la Nómina Educativa y gasto operativo,0.00,0.00,
Ciudad de Mexico,2018,EAM2,Fondo de Aportaciones para los servicios de Salud,4326885752.00,4372938006.00,
Ciudad de Mexico,2018,EAM3,Fondo de Aportaciones para la infraestructura Social,1018021184.00,1035611308.00,
Ciudad de Mexico,2018,EAM4,Fondo de Aportaciones para el Fortalecimiento de los Municipios y de las Demarcaciones Territoriales del Distrito Federal,6123598987.00,6208594397.00,
Ciudad de Mexico,2018,EAM5,Fondo de Aportaciones Múltiples,595252719.00,815137153.00,
Ciudad de Mexico,2018,EAM6,Fondo de Aportaciones para la Educación Tecnológica y de adultos,0.00,0.00,
Ciudad de Mexico,2018,EAM7,Fondo de Aportaciones para la Seguridad Pública de los Estados y del Distrito Federal,432000000.00,479375219.00,
Ciudad de Mexico,2018,EAM8,Fondo de Aportaciones para el Fortalecimiento de las Entidades Federativas,2044360206.00,2104183452.00,
Ciudad de Mexico,2018,EAN,Convenios,8313707997.00,15320291869.00,
Ciudad de Mexico,2018,EAN1,Convenios de Protección Social en Salud,0.00,3284933341.00,
Ciudad de Mexico,2018,EAN2,Convenios de Descentralización,0.00,0.00,
Ciudad de Mexico,2018,EAN3,Convenios de Reasignación,0.00,6270499212.00,
Ciudad de Mexico,2018,EAN4,Otros Convenios y Subsidios,8313707997.00,5764859316.00,
Ciudad de Mexico,2018,EAO,Fondos Distintos de Aportaciones ,0.00,0.00,
Ciudad de Mexico,2018,EAO1,Fondo para Entidades Federativas y Municipios Productores de Hidrocarburos,0.00,0.00,
Ciudad de Mexico,2018,EAO2,Fondo Minero,0.00,0.00,
Ciudad de Mexico,2018,EAP,"Transferencias, Subsidios y Subvenciones, y Pensiones y Jubilaciones",0.00,0.00,
Ciudad de Mexico,2018,EAQ,Otras Transferencias Federales Etiquetadas,0.00,0.00,
Ciudad de Mexico,2018,EATTFE,TOTAL DE TRANSFERENCIAS FEDERALES ETIQUETADAS,22853826845.00,30336131404.00,
Ciudad de Mexico,2018,EAR,INGRESOS DERIVADOS DE FINANCIAMIENTOS,5500000000.00,3857115949.00,
Ciudad de Mexico,2018,EAR1,Ingresos Derivados de Financiamientos,5500000000.00,3857115949.00,
Ciudad de Mexico,2018,EATOTAL,TOTAL DE LOS INGRESOS,210870001798.00,234150209415.00,
Coahuila,2018,EAA,Impuestos,2757389896.00,2540123806.00,
Coahuila,2018,EAB,Cuotas y Aportaciones de Seguridad Social,0.00,0.00,
Coahuila,2018,EAC,Contribuciones de Mejoras,510065278.00,668946902.00,
Coahuila,2018,EAD,Derechos,2354520159.00,2882451400.00,
Coahuila,2018,EAE,Productos,57578524.00,188116345.00,
Coahuila,2018,EAF,Aprovechamientos,388049634.00,352807266.00,
Coahuila,2018,EAG,Ingresos por Ventas de Bienes y Servicios,0.00,0.00,
Coahuila,2018,EAH,Participaciones,17390085646.00,18965677157.00,
Coahuila,2018,EAH1,Fondo General de Participaciones,13724059000.00,14462069157.00,
Coahuila,2018,EAH2,Fondo de Fomento Municipal,558698906.00,575332800.00,
Coahuila,2018,EAH3,Fondo de Fiscalización y Recaudación,704533807.00,1126500722.00,
Coahuila,2018,EAH4,Fondo de Compensación,0.00,0.00,
Coahuila,2018,EAH5,Fondo de Extracción de hidrocarburos,9329577.00,10588084.00,
Coahuila,2018,EAH6,Impuesto Especial Sobre Producción y Servicios,418170210.00,362972778.00,
Coahuila,2018,EAH7,0.136% de la Recaudación Federal Participable,0.00,0.00,
Coahuila,2018,EAH8,3.17% Sobre Extracción de Petroleo,0.00,0.00,
Coahuila,2018,EAH9,Gasolinas y Diésel,708544159.00,667667697.00,
Coahuila,2018,EAH10,Fondo de Impuesto Sobre la Renta,1266749987.00,1760545919.00,
Coahuila,2018,EAH11,Fondo de Estabilización de los Ingresos de las Entidades Federativas,0.00,0.00,
Coahuila,2018,EAI,Incentivos Derivados de la Colaboración Fiscal,362979696.00,423219593.00,
Coahuila,2018,EAI1,Tenencia o Uso de Vehículos,0.00,1474726.00,
Coahuila,2018,EAI2,Fondo de Compensación ISAN,81383728.00,81383728.00,
Coahuila,2018,EAI3,Impuesto Sobre Automóviles Nuevos,252803585.00,340361139.00,
Coahuila,2018,EAI4,Fondo de Compensación de Repecos-Intermedios,28792383.00,0.00,
Coahuila,2018,EAI5,Otros Incentivos Económicos,0.00,0.00,
Coahuila,2018,EAJ,Transferencias,0.00,0.00,
Coahuila,2018,EAK,Convenios,1815695.00,8803237.00,
Coahuila,2018,EAK1,Otros Convenios y Subsidios,1815695.00,8803237.00,
Coahuila,2018,EAL,Otros Ingresos de Libre Disposición ,0.00,0.00,
Coahuila,2018,EAL1,Participaciones en Ingresos Locales,0.00,0.00,
Coahuila,2018,EAL2,Otros Ingresos en Libre Disposición,0.00,0.00,
Coahuila,2018,EATILD,TOTAL DE INGRESOS DE LIBRE DISPOSICIÓN,23822484528.00,26030145706.00,
Coahuila,2018,EAM,Aportaciones,16145266190.00,16486169107.00,
Coahuila,2018,EAM1,Fondo de Aportaciones para la Nómina Educativa y gasto operativo,10175923382.00,10341222947.00,
Coahuila,2018,EAM2,Fondo de Aportaciones para los servicios de Salud,1900502359.00,1935723415.00,
Coahuila,2018,EAM3,Fondo de Aportaciones para la infraestructura Social,634106706.00,672481705.00,
Coahuila,2018,EAM4,Fondo de Aportaciones para el Fortalecimiento de los Municipios y de las Demarcaciones Territoriales del Distrito Federal,1784817692.00,1799102915.00,
Coahuila,2018,EAM5,Fondo de Aportaciones Múltiples,457418204.00,531712211.00,
Coahuila,2018,EAM6,Fondo de Aportaciones para la Educación Tecnológica y de adultos,262522982.00,267731661.00,
Coahuila,2018,EAM7,Fondo de Aportaciones para la Seguridad Pública de los Estados y del Distrito Federal,196443892.00,212421328.00,
Coahuila,2018,EAM8,Fondo de Aportaciones para el Fortalecimiento de las Entidades Federativas,733530973.00,725772925.00,
Coahuila,2018,EAN,Convenios,6680296687.00,9971828991.00,
Coahuila,2018,EAN1,Convenios de Protección Social en Salud,1191030307.00,1044377334.00,
Coahuila,2018,EAN2,Convenios de Descentralización,2590082717.00,3305425093.00,
Coahuila,2018,EAN3,Convenios de Reasignación,2582649996.00,5155981084.00,
Coahuila,2018,EAN4,Otros Convenios y Subsidios,316533667.00,466045480.00,
Coahuila,2018,EAO,Fondos Distintos de Aportaciones ,629049000.00,682203216.00,
Coahuila,2018,EAO1,Fondo para Entidades Federativas y Municipios Productores de Hidrocarburos,629049000.00,682203216.00,
Coahuila,2018,EAO2,Fondo Minero,0.00,0.00,
Coahuila,2018,EAP,"Transferencias, Subsidios y Subvenciones, y Pensiones y Jubilaciones",424455000.00,206370783.00,
Coahuila,2018,EAQ,Otras Transferencias Federales Etiquetadas,0.00,0.00,
Coahuila,2018,EATTFE,TOTAL DE TRANSFERENCIAS FEDERALES ETIQUETADAS,23879066877.00,27346572097.00,
Coahuila,2018,EAR,INGRESOS DERIVADOS DE FINANCIAMIENTOS,0.00,550000000.00,
Coahuila,2018,EAR1,Ingresos Derivados de Financiamientos,0.00,550000000.00,
Coahuila,2018,EATOTAL,TOTAL DE LOS INGRESOS,47701551405.00,53926717803.00,
Colima,2018,EAA,Impuestos,758896514.00,770769144.00,
Colima,2018,EAB,Cuotas y Aportaciones de Seguridad Social,0.00,0.00,
Colima,2018,EAC,Contribuciones de Mejoras,0.00,0.00,
Colima,2018,EAD,Derechos,425648178.00,372114121.92,
Colima,2018,EAE,Productos,28895159.00,29494934.58,
Colima,2018,EAF,Aprovechamientos,26418065.00,362135337.64,
Colima,2018,EAG,Ingresos por Ventas de Bienes y Servicios,0.00,0.00,
Colima,2018,EAH,Participaciones,4883582924.00,5510410820.00,
Colima,2018,EAH1,Fondo General de Participaciones,3690509631.00,4287086825.00,
Colima,2018,EAH2,Fondo de Fomento Municipal,309290133.00,314254017.00,
Colima,2018,EAH3,Fondo de Fiscalización y Recaudación,176757060.00,195126987.00,
Colima,2018,EAH4,Fondo de Compensación,0.00,0.00,
Colima,2018,EAH5,Fondo de Extracción de hidrocarburos,0.00,0.00,
Colima,2018,EAH6,Impuesto Especial Sobre Producción y Servicios,74049338.00,92825940.00,
Colima,2018,EAH7,0.136% de la Recaudación Federal Participable,0.00,0.00,
Colima,2018,EAH8,3.17% Sobre Extracción de Petroleo,0.00,0.00,
Colima,2018,EAH9,Gasolinas y Diésel,199191079.00,224613030.00,
Colima,2018,EAH10,Fondo de Impuesto Sobre la Renta,433785683.00,396504021.00,
Colima,2018,EAH11,Fondo de Estabilización de los Ingresos de las Entidades Federativas,0.00,0.00,
Colima,2018,EAI,Incentivos Derivados de la Colaboración Fiscal,378220825.00,476030907.68,
Colima,2018,EAI1,Tenencia o Uso de Vehículos,10450.00,79410.00,
Colima,2018,EAI2,Fondo de Compensación ISAN,14867176.00,14867176.00,
Colima,2018,EAI3,Impuesto Sobre Automóviles Nuevos,60315500.00,75512602.00,
Colima,2018,EAI4,Fondo de Compensación de Repecos-Intermedios,0.00,2453982.00,
Colima,2018,EAI5,Otros Incentivos Económicos,303027699.00,383117737.68,
Colima,2018,EAJ,Transferencias,0.00,0.00,
Colima,2018,EAK,Convenios,568000000.00,940037673.05,
Colima,2018,EAK1,Otros Convenios y Subsidios,568000000.00,940037673.05,
Colima,2018,EAL,Otros Ingresos de Libre Disposición ,0.00,0.00,
Colima,2018,EAL1,Participaciones en Ingresos Locales,0.00,0.00,
Colima,2018,EAL2,Otros Ingresos en Libre Disposición,0.00,0.00,
Colima,2018,EATILD,TOTAL DE INGRESOS DE LIBRE DISPOSICIÓN,7069661665.00,8460992938.87,
Colima,2018,EAM,Aportaciones,5767342008.00,5957199308.72,
Colima,2018,EAM1,Fondo de Aportaciones para la Nómina Educativa y gasto operativo,3137494087.00,3259641591.41,
Colima,2018,EAM2,Fondo de Aportaciones para los servicios de Salud,1312524400.00,1362525730.20,
Colima,2018,EAM3,Fondo de Aportaciones para la infraestructura Social,236177549.00,223160758.00,
Colima,2018,EAM4,Fondo de Aportaciones para el Fortalecimiento de los Municipios y de las Demarcaciones Territoriales del Distrito Federal,440247904.00,444310554.00,
Colima,2018,EAM5,Fondo de Aportaciones Múltiples,186440979.00,203495014.00,
Colima,2018,EAM6,Fondo de Aportaciones para la Educación Tecnológica y de adultos,74638245.00,76587416.11,
Colima,2018,EAM7,Fondo de Aportaciones para la Seguridad Pública de los Estados y del Distrito Federal,130230430.00,136741951.00,
Colima,2018,EAM8,Fondo de Aportaciones para el Fortalecimiento de las Entidades Federativas,249588414.00,250736294.00,
Colima,2018,EAN,Convenios,2305457482.00,1349382765.51,
Colima,2018,EAN1,Convenios de Protección Social en Salud,230692876.00,197648524.37,
Colima,2018,EAN2,Convenios de Descentralización,0.00,0.00,
Colima,2018,EAN3,Convenios de Reasignación,884964493.00,183058775.34,
Colima,2018,EAN4,Otros Convenios y Subsidios,1189800113.00,968675465.80,
Colima,2018,EAO,Fondos Distintos de Aportaciones ,10000000.00,13994896.00,
Colima,2018,EAO1,Fondo para Entidades Federativas y Municipios Productores de Hidrocarburos,0.00,0.00,
Colima,2018,EAO2,Fondo Minero,10000000.00,13994896.00,
Colima,2018,EAP,"Transferencias, Subsidios y Subvenciones, y Pensiones y Jubilaciones",1575627653.00,1566156153.00,
Colima,2018,EAQ,Otras Transferencias Federales Etiquetadas,2282192.00,123165022.77,
Colima,2018,EATTFE,TOTAL DE TRANSFERENCIAS FEDERALES ETIQUETADAS,9660709335.00,9009898146.00,
Colima,2018,EAR,INGRESOS DERIVADOS DE FINANCIAMIENTOS,0.00,1550000000.00,
Colima,2018,EAR1,Ingresos Derivados de Financiamientos,0.00,1550000000.00,
Colima,2018,EATOTAL,TOTAL DE LOS INGRESOS,16730371000.00,19020891084.87,
Durango,2018,EAA,Impuestos,1549843251.00,1638704211.39,
Durango,2018,EAB,Cuotas y Aportaciones de Seguridad Social,0.00,0.00,
Durango,2018,EAC,Contribuciones de Mejoras,0.00,0.00,
Durango,2018,EAD,Derechos,906176773.00,781361298.86,
Durango,2018,EAE,Productos,43810156.00,101891888.20,
Durango,2018,EAF,Aprovechamientos,106558764.00,163471536.94,
Durango,2018,EAG,Ingresos por Ventas de Bienes y Servicios,56000000.00,0.00,
Durango,2018,EAH,Participaciones,10245057237.00,11054016352.00,
Durango,2018,EAH1,Fondo General de Participaciones,7762998198.00,8315544228.00,
Durango,2018,EAH2,Fondo de Fomento Municipal,678731667.00,700845842.00,
Durango,2018,EAH3,Fondo de Fiscalización y Recaudación,484630733.00,468955744.00,
Durango,2018,EAH4,Fondo de Compensación,0.00,0.00,
Durango,2018,EAH5,Fondo de Extracción de hidrocarburos,0.00,0.00,
Durango,2018,EAH6,Impuesto Especial Sobre Producción y Servicios,188300079.00,205637361.00,
Durango,2018,EAH7,0.136% de la Recaudación Federal Participable,0.00,0.00,
Durango,2018,EAH8,3.17% Sobre Extracción de Petroleo,0.00,0.00,
Durango,2018,EAH9,Gasolinas y Diésel,346552426.00,350630509.00,
Durango,2018,EAH10,Fondo de Impuesto Sobre la Renta,783844134.00,1012402668.00,
Durango,2018,EAH11,Fondo de Estabilización de los Ingresos de las Entidades Federativas,0.00,0.00,
Durango,2018,EAI,Incentivos Derivados de la Colaboración Fiscal,327319752.00,416354323.07,
Durango,2018,EAI1,Tenencia o Uso de Vehículos,149183.00,9429.54,
Durango,2018,EAI2,Fondo de Compensación ISAN,18956023.00,18956023.00,
Durango,2018,EAI3,Impuesto Sobre Automóviles Nuevos,119938900.00,173218178.34,
Durango,2018,EAI4,Fondo de Compensación de Repecos-Intermedios,15000000.00,23532348.00,
Durango,2018,EAI5,Otros Incentivos Económicos,173275646.00,200638344.19,
Durango,2018,EAJ,Transferencias,0.00,0.00,
Durango,2018,EAK,Convenios,0.00,0.00,
Durango,2018,EAK1,Otros Convenios y Subsidios,0.00,0.00,
Durango,2018,EAL,Otros Ingresos de Libre Disposición ,0.00,0.00,
Durango,2018,EAL1,Participaciones en Ingresos Locales,0.00,0.00,
Durango,2018,EAL2,Otros Ingresos en Libre Disposición,0.00,0.00,
Durango,2018,EATILD,TOTAL DE INGRESOS DE LIBRE DISPOSICIÓN,13234765933.00,14155799610.46,
Durango,2018,EAM,Aportaciones,13224146502.00,13275807835.72,
Durango,2018,EAM1,Fondo de Aportaciones para la Nómina Educativa y gasto operativo,7582049506.00,7587470035.46,
Durango,2018,EAM2,Fondo de Aportaciones para los servicios de Salud,2160125581.00,2196284825.00,
Durango,2018,EAM3,Fondo de Aportaciones para la infraestructura Social,1035074085.00,1013538430.00,
Durango,2018,EAM4,Fondo de Aportaciones para el Fortalecimiento de los Municipios y de las Demarcaciones Territoriales del Distrito Federal,1060188348.00,1068176275.00,
Durango,2018,EAM5,Fondo de Aportaciones Múltiples,456749918.00,486682415.00,
Durango,2018,EAM6,Fondo de Aportaciones para la Educación Tecnológica y de adultos,101760379.00,104298866.26,
Durango,2018,EAM7,Fondo de Aportaciones para la Seguridad Pública de los Estados y del Distrito Federal,184284945.00,175070698.00,
Durango,2018,EAM8,Fondo de Aportaciones para el Fortalecimiento de las Entidades Federativas,643913740.00,644286291.00,
