Estado,Año,Concepto,Aprobado,Devengado
"Aguascalientes","2019","PROCURADURÍA ESTATAL DE PROTECCIÓN AL AMBIENTE","6520000.00","6520000.00"
"Aguascalientes","2019","INSTITUTO DEL AGUA DEL ESTADO","0.00","71968790.00"
"Aguascalientes","2019","INSTITUTO PARA EL DESARROLLO DE LA SOCIEDAD DEL CONOCIMIENTO DEL ESTADO DE AGUASCALIENTES","40208000.00","40208000.00"
"Aguascalientes","2019","PATRONATO DE LA FERIA NACIONAL DE SAN MARCOS","3600000.00","30040000.00"
"Aguascalientes","2019","INSTITUTO DE EDUCACIÓN DE AGUASCALIENTES","6915314000.00","6788278190.00"
"Aguascalientes","2019","COLEGIO DE ESTUDIOS CIENTÍFICOS Y TECNOLÓGICOS DEL ESTADO DE AGUASCALIENTES.","279933000.00","314668830.00"
"Aguascalientes","2019","ESCUELA NORMAL DE AGUASCALIENTES","18339000.00","18339000.00"
"Aguascalientes","2019","INSTITUTO PARA LA EDUCACIÓN DE LAS PERSONAS JÓVENES Y ADULTAS DEL ESTADO DE AGUASCALIENTES","56629000.00","65002560.00"
"Aguascalientes","2019","COLEGIO DE EDUCACIÓN PROFESIONAL TÉCNICA DEL ESTADO DE AGUASCALIENTES.","83133000.00","86108140.00"
"Aguascalientes","2019","UNIVERSIDAD AUTÓNOMA DE AGUASCALIENTES","1256703000.00","1302115920.00"
"Aguascalientes","2019","UNIVERSIDAD TECNOLÓGICA DE AGUASCALIENTES","66974000.00","124892350.00"
"Aguascalientes","2019","UNIVERSIDAD TECNOLÓGICA DEL NORTE DE AGUASCALIENTES","35996000.00","70881090.00"
"Aguascalientes","2019","UNIVERSIDAD POLITÉCNICA DE AGUASCALIENTES","26266000.00","52878030.00"
"Aguascalientes","2019","INSTITUTOS TECNOLOGICOS DEL ESTADO DE AGUASCALIENTES","0.00","10000000.00"
"Aguascalientes","2019","INSTITUTO CULTURAL DE AGUASCALIENTES","242474000.00","252676120.00"
"Aguascalientes","2019","INSTITUTO DEL DEPORTE DEL ESTADO DE AGUASCALIENTES","191407000.00","188612820.00"
"Aguascalientes","2019","RADIO Y TELEVISIÓN DE AGUASCALIENTES","35427000.00","47685000.00"
"Aguascalientes","2019","UNIVERSIDAD TECNOLÓGICA METROPOLITANA DE AGUASCALIENTES","5000000.00","8523990.00"
"Aguascalientes","2019","INSTITUTO DE CAPACITACIÓN PARA EL TRABAJO DEL ESTADO DE AGUASCALIENTES","43776000.00","49389550.00"
"Aguascalientes","2019","INSTITUTO DE SERVICIOS DE SALUD DEL ESTADO DE AGUASCALIENTES","2371809000.00","2798177140.00"
"Aguascalientes","2019","COMISIÓN ESTATAL DE ARBITRAJE MEDICO","5195000.00","5195000.00"
"Aguascalientes","2019","UNIVERSIDAD TECNOLÓGICA EL RETOÑO","16381000.00","36179470.00"
"Aguascalientes","2019","UNIVERSIDAD TECNOLÓGICA DE CALVILLO","8314000.00","17127080.00"
"Aguascalientes","2019","CENTRO DE COMPETITIVIDAD E INNOVACION DEL ESTADO DE AGUASCALIENTES","7387000.00","7411750.00"
"Aguascalientes","2019","ORGANO IMPLEMENTADOR DEL SISTEMA DE JUSTICIA PENAL EN EL ESTADO DE AGUASCALIENTES","6608000.00","4259710.00"
"Aguascalientes","2019","INSTITUTO ESTATAL DE GESTION EMPRESARIAL Y MEJORA REGULATORIA","8306000.00","5061780.00"
"Aguascalientes","2019","RÉGIMEN ESTATAL DE PROTECCIÓN SOCIAL EN SALUD DEL ESTADO DE AGUASCALIENTES","241336000.00","404104960.00"
"Aguascalientes","2019","INSTITUTO DE INFRAESTRUCTURA FÍSICA EDUCATIVA DEL ESTADO DE AGUASCALIENTES.","264146000.00","279212440.00"
"Aguascalientes","2019","MUNICIPIO DE AGUASCALIENTES","2175970000.00","2268451432.48"
"Aguascalientes","2019","MUNICIPIO DE ASIENTOS","137757000.00","157104293.39"
"Aguascalientes","2019","MUNICIPIO DE CALVILLO","197560000.00","205928177.34"
"Aguascalientes","2019","MUNICIPIO DE COSÍO","83255000.00","101037682.31"
"Aguascalientes","2019","MUNICIPIO DE EL LLANO","129430000.00","131147380.79"
"Aguascalientes","2019","MUNICIPIO DE JESÚS MARÍA","268716000.00","319310905.17"
"Aguascalientes","2019","MUNICIPIO DE PABELLÓN DE ARTEAGA","154555000.00","156589024.64"
"Aguascalientes","2019","MUNICIPIO DE RINCÓN DE ROMOS","136624000.00","169290835.31"
"Aguascalientes","2019","MUNICIPIO DE SAN FRANCISCO DE LOS ROMO","159615000.00","163137523.18"
"Aguascalientes","2019","MUNICIPIO DE SAN JOSÉ DE GRACIA","105931000.00","103321189.12"
"Aguascalientes","2019","MUNICIPIO DE TEPEZALÁ","99856000.00","100979088.59"
"Aguascalientes","2019","INSTITUTO ESTATAL ELECTORAL","132143000.00","132143000.00"
"Aguascalientes","2019","COMISIÓN ESTATAL DE DERECHOS HUMANOS","18921000.00","18921000.00"
"Aguascalientes","2019","INSTITUTO DE TRANSPARENCIA DEL ESTADO DE AGUASCALIENTES","22398000.00","22398000.00"
"Aguascalientes","2019","ÓRGANO SUPERIOR DE FISCALIZACIÓN","30128000.00","30128000.00"
"Aguascalientes","2019","FISCALÍA GENERAL DEL ESTADO DE AGUASCALIENTES","468977000.00","476477000.00"
"Aguascalientes","2019","TRIBUNAL ELECTORAL DEL ESTADO","15350000.00","16350000.00"
"Aguascalientes","2019","SECRETARÍA EJECUTIVA DEL SISTEMA ESTATAL ANTICORRUPCIÓN","14762000.00","14762000.00"
"Aguascalientes","2019","FIDEICOMISOS PÚBLICOS","338054000.00","2207409520.00"
"Aguascalientes","2019","ORGANISMOS NO GUBERNAMENTALES","48600000.00","49091820.00"
"Aguascalientes","2019","ENTIDAD O DELEGACIÓN FEDERAL","5112000.00","5081560.00"
"Aguascalientes","2019","PREVISIONES ECONÓMICAS","160000000.00","0.00"
"Aguascalientes","2019","DEUDA PÚBLICA","420134000.00","346305890.00"
"Aguascalientes","2019","TOTAL DEL GASTO","24393143000.00","25317913321.79"
"Aguascalientes","2018","PODER LEGISLATIVO","183935000.00","205245000.00"
"Aguascalientes","2018","PODER JUDICIAL","400099000.00","406632000.00"
"Aguascalientes","2018","DESPACHO DEL EJECUTIVO ESTATAL","84959000.00","88689000.00"
"Aguascalientes","2018","COORDINACIÓN GENERAL DE GABINETE","36346000.00","35097000.00"
"Aguascalientes","2018","SECRETARÍA GENERAL DE GOBIERNO","338433000.00","339074000.00"
"Aguascalientes","2018","SECRETARÍA DE SEGURIDAD PÚBLICA","688547000.00","614650000.00"
"Aguascalientes","2018","SECRETARÍA DE FINANZAS","438316000.00","447583000.00"
"Aguascalientes","2018","SECRETARÍA DE DESARROLLO ECONÓMICO","101273000.00","124821000.00"
"Aguascalientes","2018","SECRETARÍA DE SALUD","1039000.00","0.00"
"Aguascalientes","2018","SECRETARÍA DE SUSTENTABILIDAD, MEDIO AMBIENTE Y AGUA","83983000.00","114287000.00"
"Aguascalientes","2018","SECRETARÍA DE GESTIÓN URBANÍSTICA, ORDENAMIENTO TERRITORIAL, REGISTRAL Y CATASTRAL","62146000.00","75550000.00"
"Aguascalientes","2018","SECRETARÍA DE DESARROLLO SOCIAL","129869000.00","151673000.00"
"Aguascalientes","2018","SECRETARÍA DE OBRAS PÚBLICAS","1191347000.00","1666974000.00"
"Aguascalientes","2018","SECRETARÍA DE DESARROLLO RURAL Y AGROEMPRESARIAL","130250000.00","153308000.00"
"Aguascalientes","2018","SECRETARÍA DE TURISMO","43330000.00","49711000.00"
"Aguascalientes","2018","COORDINACIÓN GENERAL DE PLANEACIÓN Y PROYECTOS","27975000.00","32898000.00"
"Aguascalientes","2018","SECRETARÍA DE ADMINISTRACIÓN","120164000.00","126403000.00"
"Aguascalientes","2018","CONTRALORÍA DEL ESTADO","35628000.00","30446000.00"
"Aguascalientes","2018","COORDINACIÓN GENERAL DE MOVILIDAD","21230000.00","23358000.00"
"Aguascalientes","2018","INSTITUTO ESTATAL DE SEGURIDAD PÚBLICA DE AGUASCALIENTES","21626000.00","22489000.00"
"Aguascalientes","2018","INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES PARA LOS SERVIDORES PÚBLICOS DEL ESTADO DE AGUASCALIENTES","526826000.00","0.00"
"Aguascalientes","2018","SISTEMA PARA EL DESARROLLO INTEGRAL DE LA FAMILIA","257896000.00","275808000.00"
"Aguascalientes","2018","INSTITUTO DE ASESORÍA Y DEFENSORÍA PÚBLICA DEL ESTADO DE AGUASCALIENTES","24868000.00","26013000.00"
"Aguascalientes","2018","INSTITUTO AGUASCALENTENSE DE LAS MUJERES","9909000.00","18049000.00"
"Aguascalientes","2018","INSTITUTO AGUASCALENTENSE DE LA JUVENTUD","14952000.00","15462000.00"
"Aguascalientes","2018","INSTITUTO DE VIVIENDA SOCIAL Y ORDENAMIENTO DE LA PROPIEDAD DEL ESTADO","124408000.00","124752000.00"
"Aguascalientes","2018","PROCURADURÍA ESTATAL DE PROTECCIÓN AL AMBIENTE","23300000.00","6269000.00"
"Aguascalientes","2018","INSTITUTO DEL AGUA DEL ESTADO","117600000.00","97176000.00"
"Aguascalientes","2018","INSTITUTO PARA EL DESARROLLO DE LA SOCIEDAD DEL CONOCIMIENTO DEL ESTADO DE AGUASCALIENTES","44869000.00","68662000.00"
"Aguascalientes","2018","PATRONATO DE LA FERIA NACIONAL DE SAN MARCOS","80900000.00","18600000.00"
"Aguascalientes","2018","INSTITUTO DE EDUCACIÓN DE AGUASCALIENTES","6428982000.00","7431273000.00"
"Aguascalientes","2018","COLEGIO DE ESTUDIOS CIENTÍFICOS Y TECNOLÓGICOS DEL ESTADO DE AGUASCALIENTES.","175993000.00","316014000.00"
"Aguascalientes","2018","ESCUELA NORMAL DE AGUASCALIENTES","27533000.00","17634000.00"
"Aguascalientes","2018","INSTITUTO PARA LA EDUCACIÓN DE LAS PERSONAS JÓVENES Y ADULTAS DEL ESTADO DE AGUASCALIENTES","55175000.00","64010000.00"
"Aguascalientes","2018","COLEGIO DE EDUCACIÓN PROFESIONAL TÉCNICA DEL ESTADO DE AGUASCALIENTES.","95305000.00","84222000.00"
"Aguascalientes","2018","UNIVERSIDAD AUTÓNOMA DE AGUASCALIENTES","389584000.00","1285801000.00"
"Aguascalientes","2018","UNIVERSIDAD TECNOLÓGICA DE AGUASCALIENTES","75034000.00","64275000.00"
"Aguascalientes","2018","UNIVERSIDAD TECNOLÓGICA DEL NORTE DE AGUASCALIENTES","52989000.00","31838000.00"
"Aguascalientes","2018","UNIVERSIDAD POLITÉCNICA DE AGUASCALIENTES","67559000.00","24938000.00"
"Aguascalientes","2018","INSTITUTOS TECNOLOGICOS DEL ESTADO DE AGUASCALIENTES","0.00","19500000.00"
"Aguascalientes","2018","INSTITUTO CULTURAL DE AGUASCALIENTES","255825000.00","256671000.00"
"Aguascalientes","2018","INSTITUTO DEL DEPORTE DEL ESTADO DE AGUASCALIENTES","145668000.00","196051000.00"
"Aguascalientes","2018","RADIO Y TELEVISIÓN DE AGUASCALIENTES","38382000.00","43815000.00"
"Aguascalientes","2018","UNIVERSIDAD TECNOLÓGICA METROPOLITANA DE AGUASCALIENTES","0.00","500000.00"
"Aguascalientes","2018","INSTITUTO DE CAPACITACIÓN PARA EL TRABAJO DEL ESTADO DE AGUASCALIENTES","23520000.00","47008000.00"
"Aguascalientes","2018","INSTITUTO DE SERVICIOS DE SALUD DEL ESTADO DE AGUASCALIENTES","2327698000.00","2653587000.00"
"Aguascalientes","2018","COMISIÓN ESTATAL DE ARBITRAJE MEDICO","4995000.00","4995000.00"
"Aguascalientes","2018","UNIVERSIDAD TECNOLÓGICA EL RETOÑO","18923000.00","13000000.00"
"Aguascalientes","2018","UNIVERSIDAD TECNOLÓGICA DE CALVILLO","10220000.00","8573000.00"
"Aguascalientes","2018","CENTRO DE COMPETITIVIDAD E INNOVACION DEL ESTADO DE AGUASCALIENTES","7284000.00","7312000.00"
"Aguascalientes","2018","ORGANO IMPLEMENTADOR DEL SISTEMA DE JUSTICIA PENAL EN EL ESTADO DE AGUASCALIENTES","6359000.00","6354000.00"
"Aguascalientes","2018","INSTITUTO ESTATAL DE GESTION EMPRESARIAL Y MEJORA REGULATORIA","7994000.00","7987000.00"
"Aguascalientes","2018","RÉGIMEN ESTATAL DE PROTECCIÓN SOCIAL EN SALUD DEL ESTADO DE AGUASCALIENTES","62031000.00","349405000.00"
"Aguascalientes","2018","INSTITUTO DE INFRAESTRUCTURA FÍSICA EDUCATIVA DEL ESTADO DE AGUASCALIENTES.","236186000.00","264538000.00"
"Aguascalientes","2018","MUNICIPIO DE AGUASCALIENTES","2051904000.00","2213238000.00"
"Aguascalientes","2018","MUNICIPIO DE ASIENTOS","137014000.00","164010000.00"
"Aguascalientes","2018","MUNICIPIO DE CALVILLO","186884000.00","301409000.00"
"Aguascalientes","2018","MUNICIPIO DE COSÍO","88472000.00","109142000.00"
"Aguascalientes","2018","MUNICIPIO DE EL LLANO","91709000.00","134635000.00"
"Aguascalientes","2018","MUNICIPIO DE JESÚS MARÍA","249561000.00","301512000.00"
"Aguascalientes","2018","MUNICIPIO DE PABELLÓN DE ARTEAGA","118314000.00","227867000.00"
"Aguascalientes","2018","MUNICIPIO DE RINCÓN DE ROMOS","160002000.00","213965000.00"
"Aguascalientes","2018","MUNICIPIO DE SAN FRANCISCO DE LOS ROMO","130876000.00","173344000.00"
"Aguascalientes","2018","MUNICIPIO DE SAN JOSÉ DE GRACIA","104458000.00","127205000.00"
"Aguascalientes","2018","MUNICIPIO DE TEPEZALÁ","89094000.00","114559000.00"
"Aguascalientes","2018","INSTITUTO ESTATAL ELECTORAL","144652000.00","144281000.00"
"Aguascalientes","2018","COMISIÓN ESTATAL DE DERECHOS HUMANOS","18387000.00","18193000.00"
"Aguascalientes","2018","INSTITUTO DE TRANSPARENCIA DEL ESTADO DE AGUASCALIENTES","21587000.00","21536000.00"
"Aguascalientes","2018","ÓRGANO SUPERIOR DE FISCALIZACIÓN","28969000.00","29011000.00"
"Aguascalientes","2018","FISCALÍA GENERAL DEL ESTADO DE AGUASCALIENTES","443663000.00","439487000.00"
"Aguascalientes","2018","TRIBUNAL ELECTORAL DEL ESTADO","14760000.00","17760000.00"
"Aguascalientes","2018","SECRETARÍA EJECUTIVA DEL SISTEMA ESTATAL ANTICORRUPCIÓN","0.00","9300000.00"
"Aguascalientes","2018","EMPRESAS DE PARTICIPACIÓN ESTATAL MAYORITARIA","18500000.00","0.00"
"Aguascalientes","2018","FIDEICOMISOS PÚBLICOS","410678000.00","649629000.00"
"Aguascalientes","2018","ORGANISMOS NO GUBERNAMENTALES","44154000.00","50047000.00"
"Aguascalientes","2018","ENTIDAD O DELEGACIÓN FEDERAL","5043000.00","4453000.00"
"Aguascalientes","2018","PREVISIONES ECONÓMICAS","197443000.00","0.00"
"Aguascalientes","2018","DEUDA PÚBLICA","324159000.00","331447000.00"
"Aguascalientes","2018","TOTAL DEL GASTO","20959545000.00","24355010000.00"
"Baja California","2022","SECRETARIA GENERAL DE GOBIERNO","241360051.00","290837437.00"
"Baja California","2022","OFICIALIA MAYOR DE GOBIERNO","1354062285.00","1055527636.00"
"Baja California","2022","SECRETARÍA DE LA HONESTIDAD Y LA FUNCIÓN PÚBLICA","76800722.00","73141253.00"
"Baja California","2022","SECRETARIA DE PESCA Y ACUACULTURA","42826288.00","41291432.00"
"Baja California","2022","SECRETARIA DE DESARROLLO ECONÓMICO","393891334.00","389918490.00"
"Baja California","2022","SECRETARIA DE DESARROLLO AGROPECUARIO","180303683.00","309503733.00"
"Baja California","2022","SECRETARIA DE TURISMO","352646404.00","346350438.00"
"Baja California","2022","SECRETARIA DE PROTECCION AL AMBIENTE","49972158.00","68069773.00"
"Baja California","2022","SECRETARIA DEL TRABAJO Y PREVISION SOCIAL","257677608.00","257131785.00"
"Baja California","2022","DIRECCION DEL REGISTRO PUBLICO DE LA PROPIEDAD Y DEL COMERCIO","98588573.00","97147474.00"
"Baja California","2022","SECRETARIA DE SEGURIDAD PÚBLICA","2449281818.00","2333283534.00"
"Baja California","2022","SECRETARIA DE SALUD","4811162871.00","6404761381.00"
"Baja California","2022","SECRETARÍA DE CULTURA","234344653.00","268012410.00"
"Baja California","2022","SECRETARÍA DE INCLUSIÓN SOCIAL E IGUALDAD DE GÉNERO","36066379.00","29918162.00"
"Baja California","2022","SECRETARÍA PARA EL MANEJO, SANEAMIENTO Y PROTECCIÓN DEL AGUA","85728042.00","1861169102.00"
"Baja California","2022","EROGACIONES ADICIONALES","1707927675.00","96109084.00"
"Baja California","2022","FINANCIAMIENTO Y DEUDA PUBLICA","1793854085.00","1761769662.00"
"Baja California","2022","ORGANISMOS NO SECTORIZADOS","14228970.00","5786517.00"
"Baja California","2022","COORDINACIÓN DE GABINETE","149095911.00","175017244.00"
"Baja California","2022","DIRECCIÓN DE COMUNICACIÓN SOCIAL","39693800.00","93145464.00"
"Baja California","2022","CONSEJERÍA JURÍDICA","191126414.00","196237043.00"
"Baja California","2022","DESARROLLO MUNICIPAL","11343888233.00","12114501701.00"
"Baja California","2022","PODER LEGISLATIVO-CONGRESO","675226956.00","676726949.00"
"Baja California","2022","AUDITORIA SUPERIOR DEL ESTADO","271243992.00","271243992.00"
"Baja California","2022","PODER JUDICIAL","1184806100.00","1230841446.00"
"Baja California","2022","INSTITUTO DE TRANSPARENCIA Y ACCESO A LA INFO","15303735.00","15303735.00"
"Baja California","2022","COMISION DE LOS DERECHOS HUMANOS","43377233.00","43377233.00"
"Baja California","2022","INSTITUTO ESTATAL ELECTORAL","213909151.00","205429047.00"
"Baja California","2022","JUSTICIA ADMINISTRATIVA","69762000.00","71413782.00"
"Baja California","2022","UNIVERSIDAD AUTÓNOMA DE BAJA CALIFORNIA","1839906220.00","3757615083.00"
"Baja California","2022","TRIBUNAL DE JUSTICIA ELECTORAL","34887482.00","34887482.00"
"Baja California","2022","TOTAL DEL GASTO","62878072322.00","74119850665.00"
"Baja California","2021","OFICINA DE LA GUBERNATURA","123765559.00","150372193.00"
"Baja California","2021","SECRETARIA GENERAL DE GOBIERNO","1474059485.00","1573172191.00"
"Baja California","2021","SECRETARIA DE PLANEACION Y FINANZAS","1946076666.00","3616477036.00"
"Baja California","2021","SECRETARÍA DE LA HONESTIDAD Y LA FUNCIÓN PÚBLICA","75991134.00","62995570.00"
"Baja California","2021","SECRETARIA DEL TRABAJO Y PREVISION SOCIAL","172116203.00","198222717.00"
"Baja California","2021","SECRETARIA DE SALUD","4148658287.00","5318522703.00"
"Baja California","2021","SECRETARÍA DE CULTURA","189242405.00","220017222.00"
"Baja California","2021","SECRETARÍA PARA EL MANEJO, SANEAMIENTO Y PROTECCIÓN DEL AGUA","4831931.00","4469746.00"
"Baja California","2021","EROGACIONES ADICIONALES","1317628199.00","150000000.00"
"Baja California","2021","FINANCIAMIENTO Y DEUDA PUBLICA","1526411445.00","1650892838.00"
"Baja California","2021","ORGANISMOS NO SECTORIZADOS","14204970.00","0.00"
"Baja California","2021","DESARROLLO MUNICIPAL","9934128720.00","10304183505.00"
"Baja California","2021","PODER LEGISLATIVO-CONGRESO","618129275.00","618129275.00"
"Baja California","2021","AUDITORIA SUPERIOR DEL ESTADO","213352650.00","258007775.00"
"Baja California","2021","PODER JUDICIAL","1000000008.00","1145164204.00"
"Baja California","2021","INSTITUTO DE TRANSPARENCIA Y ACCESO A LA INFO","13888308.00","14478460.00"
"Baja California","2021","COMISION DE LOS DERECHOS HUMANOS","42157056.00","42157056.00"
"Baja California","2021","INSTITUTO ESTATAL ELECTORAL","314656207.00","432000741.00"
"Baja California","2021","JUSTICIA ADMINISTRATIVA","46000008.00","66000008.00"
"Baja California","2021","UNIVERSIDAD AUTÓNOMA DE BAJA CALIFORNIA","1865595917.00","3704371897.00"
"Baja California","2021","TRIBUNAL DE JUSTICIA ELECTORAL","24248832.00","33006132.00"
"Baja California","2021","FISCALIA ELECTORAL","10000000.00","3008508.00"
"Baja California","2021","TOTAL DEL GASTO","58538725486.00","70182222953.00"
"Baja California","2020","OFICINA DE LA GUBERNATURA","114991009.00","111826502.00"
"Baja California","2020","SECRETARIA GENERAL DE GOBIERNO","1386923773.00","1560638335.00"
"Baja California","2020","OFICIALIA MAYOR DE GOBIERNO","718739465.00","995619307.00"
"Baja California","2020","PROCURADURIA GENERAL DE JUSTICIA","2538782780.00","2446774129.00"
"Baja California","2020","SECRETARIA DE PLANEACION Y FINANZAS","770220823.00","1144025995.00"
"Baja California","2020","SECRETARÍA DE LA HONESTIDAD Y LA FUNCIÓN PÚBLICA","65590995.00","61572160.00"
"Baja California","2020","SECRETARIA DEL TRABAJO Y PREVISION SOCIAL","162919829.00","165735034.00"
"Baja California","2020","SECRETARIA DE SALUD","3966423082.00","5279246273.00"
"Baja California","2020","SECRETARÍA DE CULTURA","185285669.00","211066058.00"
"Baja California","2020","SECRETARÍA DE INCLUSIÓN SOCIAL E IGUALDAD DE GÉNERO","35872590.00","22104215.00"
"Baja California","2020","SECRETARÍA PARA EL MANEJO, SANEAMIENTO Y PROTECCIÓN DEL AGUA","0.00","929584.00"
"Baja California","2020","EROGACIONES ADICIONALES","834531962.00","132561440.00"
"Baja California","2020","FINANCIAMIENTO Y DEUDA PUBLICA","1217705452.00","13128379991.00"
"Baja California","2020","ORGANISMOS NO SECTORIZADOS","14204970.00","14204970.00"
"Baja California","2020","DESARROLLO MUNICIPAL","9637244022.00","9866155419.00"
"Baja California","2020","PODER LEGISLATIVO-CONGRESO","588694542.00","588694542.00"
"Baja California","2020","AUDITORIA SUPERIOR DEL ESTADO","203193000.00","203193000.00"
"Baja California","2020","PODER JUDICIAL","1000000000.00","1049823261.00"
"Baja California","2020","INSTITUTO DE TRANSPARENCIA Y ACCESO A LA INFO","13888305.00","13888305.00"
"Baja California","2020","COMISION DE LOS DERECHOS HUMANOS","42157045.00","42157045.00"
"Baja California","2020","INSTITUTO ESTATAL ELECTORAL","234000000.00","235512429.00"
"Baja California","2020","JUSTICIA ADMINISTRATIVA","46000000.00","53451247.00"
"Baja California","2020","UNIVERSIDAD AUTÓNOMA DE BAJA CALIFORNIA","1533489434.00","4193317742.00"
"Baja California","2020","TRIBUNAL DE JUSTICIA ELECTORAL","24248824.00","26248824.00"
"Baja California","2020","TOTAL DEL GASTO","53928153289.00","73148689661.00"
"Baja California","2019","OFICINA DE LA GUBERNATURA","118559391.00","108874474.00"
"Baja California","2019","SECRETARIA GENERAL DE GOBIERNO","267582881.00","264821605.00"
"Baja California","2019","OFICIALIA MAYOR DE GOBIERNO","717422197.00","711863283.00"
"Baja California","2019","PROCURADURIA GENERAL DE JUSTICIA","1483468938.00","1528198627.00"
"Baja California","2019","SECRETARIA DE PLANEACION Y FINANZAS","797442719.00","970575586.00"
"Baja California","2019","SECRETARÍA DE LA HONESTIDAD Y LA FUNCIÓN PÚBLICA","70452317.00","87859900.00"
"Baja California","2019","SECRETARIA DE PESCA Y ACUACULTURA","62681711.00","37074924.00"
